name,latitude,longitude,country
Canaveral de Leon,38.0143,-6.5282,ES
Canete la Real,36.95154,-5.0244,ES
Cea,42.4749,-7.98739,ES
Cebas,37.7902778,-2.8363889,ES
Cee,42.954021,-9.18789,ES
Cehegin,38.09242,-1.7985,ES
Celin,36.8321138,-2.86876529999995,ES
Central de Cabdello,42.46721,0.99117,ES
Cercs,42.1468742,1.8601862,ES
Cerdigo,43.4001734,-3.2596912,ES
Cerezales del Condado,42.7140597,-5.3576464,ES
Cerezo de Abajo,41.21817,-3.59126,ES
Cerezo de Arriba,41.2389,-3.55846,ES
Cernegula,42.6388889,-3.6241667,ES
Cerredo,42.9466,-6.48956,ES
El Cerro,40.327991,-5.91671,ES
Cerro Verde,39.047531,-6.89405,ES
Cervia de les Garrigues,41.4253,0.8606,ES
Chalamera,41.66567,0.16299,ES
Chantada,42.60876,-7.77115,ES
Chauchina,37.1975807,-3.7739155,ES
Cheles,38.51225,-7.28176,ES
Chercos,37.2669,-2.2581,ES
Cherin,36.9666667,-3.0122222,ES
Chilluevar,37.9997322,-3.0319599,ES
Chipiona,36.736628,-6.437033,ES
Chirivel,37.59527,-2.26844,ES
Ciella,43.081444,-3.1693374,ES
Cijuela,37.198,-3.81174,ES
Cilleruelo de Abajo,41.88405,-3.79722,ES
Cincovillas,41.332168,-3.454783,ES
Cintruenigo,42.079372,-1.804576,ES
Ciruelas,40.750214,-3.085796,ES
Claravalls,41.70282,1.12512,ES
Clariana de Cardener,41.9337,1.6256,ES
Cobertelada,41.42214,-2.5626,ES
Codo,41.3345486,-0.700438500000018,ES
Cogollos,42.19982,-3.70005,ES
Alicante,38.344444,-0.494972,ES
Lloret de Mar,41.69993,2.84565,ES
Motril,36.750665,-3.517902,ES
Tornavacas,40.2544501,-5.6916028,ES
Verin,41.94149,-7.43809,ES
Vilalba,43.2974899,-7.6807717,ES
Abades,40.9154787,-4.2679051,ES
A Barrela,42.539661,-7.8147206,ES
Abegondo,43.20847,-8.31778,ES
Abenojar,38.8792998,-4.3552284,ES
Abizanda,42.237535,0.185015,ES
A Bola,42.1565936,-7.9058685,ES
Acebedo,43.0393967,-5.1164993,ES
Acebo,40.20105,-6.71689,ES
Acedera,39.07651,-5.5722699,ES
Aceuchal,38.6474924,-6.4863159,ES
Adahuesca,42.188364,-0.02523,ES
Adai,42.977499,-7.4197178,ES
Agolada,42.7633084,-8.0201538,ES
Agreda,41.8564653,-1.922138,ES
Aguas Nuevas,38.9180663,-1.9198508,ES
Agudo,38.981789,-4.8725,ES
Aguilar de Anguita,41.0416957,-2.4100646,ES
Aguilo,41.55275,1.41827,ES
Ainsa-Sobrarbe,42.412035,0.138145,ES
Ajofrin,39.712318,-3.98236,ES
Alameda de Cervera,39.2651581,-3.1271584,ES
Alameda de la Sagra,40.0103215,-3.7918652,ES
Alamillo,38.680649,-4.79166,ES
Alaminos,40.8628084,-2.7263539,ES
Alange,38.7858797,-6.2442321,ES
Alarcon,39.5462575,-2.0891343,ES
Alatoz,39.0965083,-1.3626433,ES
Albaladejo,38.6180748,-2.8091095,ES
Albarreal de Tajo,39.8974092,-4.2287675,ES
Albatana,38.5719998,-1.5205598,ES
Alberche del Caudillo,39.9110329,-4.9307028,ES
Alborea,39.279488,-1.3963552,ES
Alcadozo,38.6492787,-1.9806713,ES
Alcahozo,39.4157524,-1.6282739,ES
Alcalali,38.7497921,-0.0393963,ES
Alcaracejos,38.3891958,-4.9675599,ES
Alcaraz,38.66667,-2.48333,ES
Alcaudete de la Jara,39.79318,-4.87055,ES
Alcolea de Calatrava,38.9869438,-4.1168383,ES
Alcolea del Pinar,41.0363969,-2.4672145,ES
Alcolea de Tajo,39.80831,-5.14903,ES
Alcollarin,39.2446349,-5.738875,ES
Alcubillas,38.753719,-3.13395,ES
Aldea del Rey,38.737019,-3.83986,ES
Aldeahermosa,38.3283623,-3.1271584,ES
Aldea Moret,39.3432033,-6.5738421,ES
Aldeanueva de Barbarroya,39.7606479,-5.0202537,ES
Aldeanueva de la Vera,40.1273826,-5.7016484,ES
Aldeanueva de San Bartolome,39.6367306,-5.1115268,ES
Aldeaseca,41.046631,-4.81602,ES
Aldeavieja,40.74242,-4.46896,ES
Aldeyuso,41.5604664,-4.1343824,ES
Aldunate,42.65469,-1.37276,ES
Algora,40.9613882,-2.6667109,ES
Alhambra,38.8992926,-3.0518487,ES
Alhaurin el Grande,36.6428298,-4.6876707,ES
Alia,39.4488049,-5.2174822,ES
Aliaguilla,39.7407409,-1.3257638,ES
Almacelles,41.730115,0.456365,ES
Almaden,38.7744644,-4.8326215,ES
Almaden de la Plata,37.8730224,-6.0815246,ES
Almadrones,40.9012336,-2.7738118,ES
Almaraz,39.787855,-5.653685,ES
Almedina,38.6243347,-2.9544372,ES
Almendral,38.6134369,-6.8210319,ES
Almendros,39.9204502,-2.8845246,ES
Almodovar del Pinar,39.7247767,-1.9013761,ES
Almonacid de Toledo,39.753635,-3.8534369,ES
Almudevar,42.051001,-0.58172,ES
Alquezar,42.173464,0.000105,ES
Alto do Couso,42.3118318,-7.6752637,ES
Alto do Rodicio,42.30003,-7.59525,ES
Altorricon,41.78792,0.407525,ES
A Madanela,41.917,-7.58832,ES
Amorebieta,43.21667,-2.73333,ES
Anchuras,39.4798233,-4.8371792,ES
Anquela del Ducado,40.9712388,-2.1309081,ES
Antas (Pontevedra),42.40946,-8.42422,ES
A Pedrosa,41.92397,-7.64493,ES
A Pobra do Caraminal,42.6031661,-8.9386899,ES
A Ponte do Porto,43.1373119,-9.1150455,ES
A Ponte do Vao,42.9617586,-7.4776958,ES
A Ponte Nafonso,42.8250059,-8.875574,ES
A Pousa,41.9743799,-7.92898,ES
Aragoncillo,40.9352649,-2.04498,ES
Arcicollar,40.0550621,-4.1162928,ES
Arenas de San Juan,39.21867,-3.50157,ES
Arenas de San Pedro,40.2087044,-5.0912644,ES
Arenillas de Riopisuerga,42.35765,-4.23208,ES
Argamasilla de Alba,39.1264201,-3.0951959,ES
Arganda del Rey,40.300286,-3.44472,ES
Argecilla,40.8833661,-2.8172062,ES
Arges,39.80645,-4.05808,ES
Arguis,42.321199,-0.424625,ES
Arquillos,38.1810037,-3.428383,ES
Arresa,42.49081,-0.09986,ES
Arroba de los Montes,39.1531377,-4.5431032,ES
Arroyo Cerezo,40.1215665,-1.4196142,ES
Arroyo de Cuellar,41.3344782,-4.370757,ES
Arzua,42.9296884,-8.1607836,ES
A Saceda,41.93461,-7.63065,ES
As Antas,42.5045793,-8.2503483,ES
As Estibadas,42.0096077,-7.5542436,ES
Aso-Veral,42.618679,-0.92683,ES
Aspera,42.5517179,-7.9414092,ES
Astudillo,42.1906248,-4.2911521,ES
Atalaya del Canavate,39.5178301,-2.2526546,ES
A Teixeira,42.3730554,-7.4808381,ES
A Tolda,42.512439,-7.871565,ES
Avinyo Nou,41.3610164,1.7766431,ES
Avion-Bus,42.4452547,-8.2711926,ES
A Xironda,41.8986779,-7.6393248,ES
Ayna,38.5547353,-2.0720356,ES
Ayora,39.059463,-1.0577835,ES
Azanon,40.6863364,-2.5442472,ES
Azucaica,39.88378,-3.97093,ES
Azutan,39.7857221,-5.1270367,ES
Balazote,38.8839241,-2.1507681,ES
Ballesteros,39.275681,-3.96455,ES
Ballesteros de Calatrava,38.8338122,-3.945765,ES
Baltanas,41.938211,-4.242708,ES
Baltar,41.9503658,-7.7161594,ES
Banuelos,41.2861096,-2.9144746,ES
Barcenillas,43.2414129,-4.2838914,ES
Bargas,39.9389411,-4.0218098,ES
Barranco de los Asensios,37.5294561,-1.5276713,ES
Barroman,41.067493,-4.936035,ES
Beas de Segura,38.25,-2.88333,ES
Begur,41.950359,3.20289,ES
Belltall,41.50497,1.18558,ES
Belmontejo,39.8207838,-2.3527806,ES
Belvis de la Jara,39.7600419,-4.9493792,ES
Benatae,38.35323,-2.65121,ES
Benimantell,38.6765084,-0.2099271,ES
Benquerencia de la Serena,38.6431779,-5.5357942,ES
Berlanga de Duero,41.4641661,-2.8623566,ES
Bermo,42.6637622,-8.8878449,ES
Bernardos,41.1279371,-4.3503914,ES
Bidueira,42.26227,-7.1960942,ES
Bienvenida,38.298546,-6.2097253,ES
Binaced,41.802385,0.17774,ES
Bohonal de Ibor,39.7843524,-5.484163,ES
Boiro,42.647476,-8.8833538,ES
Bolonia,36.0887959,-5.7745904,ES
Boltana,42.446035,0.08177,ES
Boniches,39.9856254,-1.6235637,ES
Borox,40.0721403,-3.7388081,ES
Boveda,42.6233736,-7.4847719,ES
Bovera,41.31667,0.65,ES
Brihuega,40.7619928,-2.8695567,ES
Broto,42.609901,-0.10366,ES
Brovales,38.3505771,-6.6831929,ES
Buenache de Alarcon,39.6547259,-2.1575433,ES
Buenasbodas,39.6426953,-4.9487224,ES
Buenavista,37.342869,-3.81362,ES
Buera,42.140072,0.04212,ES
Burela,43.6602954,-7.3611092,ES
Burgui,42.7209506,-1.0029834,ES
Burguillos de Toledo,39.7984624,-3.9916696,ES
Burujon,39.9017008,-4.299521,ES
Bustelos,42.3431299980644,-7.4637508392334,ES
Cabanabona,41.8514221,1.2184809,ES
Cabanas de la Sagra,40.0038786,-3.951802,ES
Cabanas de Yepes,39.8896208,-3.5363656,ES
Cabezarados,38.8448722,-4.2987379,ES
Cabrejas,40.049999,-2.35,ES
Cadaques,42.2887571,3.2779723,ES
Cadron,42.7436015,-8.0590796,ES
Caldas de Reis,42.6057562,-8.6438247,ES
Calera y Chozas,39.8814758,-4.9784496,ES
Caleruela,39.870924,-5.25802,ES
Calzada de Calatrava,38.6997514,-3.7714464,ES
Calzadilla de los Barros,38.3004641,-6.3174614,ES
Camarena,40.0914294,-4.1193959,ES
Camarzana de Tera,41.9956086,-6.0268967,ES
Cambroncino,40.3426026,-6.2365991,ES
Caminomorisco,40.325353,-6.2902891,ES
Campaspero,41.4914833,-4.1940992,ES
Campillo de Altobuey,39.6076526,-1.799745,ES
Campillo de la Virgen,38.7598639,-1.8906683,ES
Campillo de Llerena,38.500368,-5.8312424,ES
Campillos-Paravientos,39.9739038,-1.5455,ES
Campo Lugar,39.1955575,-5.7709638,ES
Camporrotuno,42.345558,0.16043,ES
Camunas,39.4287949,-3.4561456,ES
Canal De Berdun,42.603168,-0.85884,ES
Canales (Granada),37.1541433,-3.4799865,ES
Canales de Molina,40.9029536,-1.9786724,ES
Canamares,40.4510067,-2.2402728,ES
Canamero,39.38028,-5.3888991,ES
Can Bonastre,41.5058776966007,1.77506446838379,ES
Candeleda,40.1551068,-5.2397788,ES
Canete,40.0426612,-1.6481392,ES
Canillas de Esgueva,41.75456,-4.1260196,ES
Canizal,41.17091,-5.36759,ES
Canredondo,40.8124281,-2.4944242,ES
Capilla,38.82386,-5.08448,ES
Capolat,42.0772,1.75352,ES
Caracuel de Calatrava,38.8451198,-4.0634771,ES
Carboneros,38.2322629,-3.6307059,ES
Carcelen,39.1021624,-1.3089706,ES
Cardena,38.2700436,-4.3244079,ES
Cardiel de los Montes,40.06394,-4.65606,ES
Caritel,42.3803573,-8.4606551,ES
Carme,41.5308177,1.6234148,ES
Carmena,39.9555682,-4.4015419,ES
Carmonita,39.1549095,-6.3398896,ES
Carnota,42.8518823,-9.0928341,ES
Carrascalejo,39.6471,-5.2161,ES
Carrascosa de Haro,39.5986887,-2.54225,ES
Carrascosa del Campo,40.036732,-2.73712,ES
Carrion de Calatrava,39.0178921,-3.8184667,ES
Carrizosa,38.8405154,-2.9919325,ES
Casarrubios del Monte,40.2202639,-4.0779208,ES
Casas de Don Pedro,39.1056295,-5.3285516,ES
Casas de Juan Nunez,39.1002126,-1.5583435,ES
Casas del Olmo,39.3046662,-1.7713276,ES
Casas Del Puerto,39.020821,-1.5578,ES
Casas del Senor,38.4068464,-0.9528014,ES
Casas de Miravete,39.737965,-5.774425,ES
Casas de Ves,39.259292,-1.3327098,ES
Casas-Ibanez,39.28673,-1.47143,ES
Casasimarro,39.3917214,-2.0349985,ES
Casavieja,40.2810107,-4.7667718,ES
Casillas,40.3252676,-4.5708252,ES
Casillas de Marin de Abajo,38.9439144,-1.3125741,ES
Castellar de la Muela,40.8196278,-1.7581411,ES
Castilblanco,39.2822506,-5.090945,ES
Castilblanco de los Arroyos,37.6741826,-5.9898676,ES
Castillejo de Iniesta,39.5262831,-1.7603321,ES
Castillo de Bayuela,40.10229,-4.682823,ES
Castro Caldelas,42.3737407,-7.4180701,ES
Castrojeriz,42.2865396,-4.1415212,ES
Caxide,42.3763467,-7.5852049,ES
Cedeira,43.65728,-8.0492899,ES
Celanova,42.1494564,-7.957717,ES
Celeiros,42.36191,-7.48512,ES
Cendoi,42.82161,-7.55206,ES
Cenizate,39.3042895,-1.6606527,ES
Cepeda,40.46764,-6.0394652,ES
Cerdedo,42.5321038,-8.3901916,ES
Cerdeira,42.34619,-7.31632,ES
Cerecinos de Campos,41.898556,-5.48853,ES
Cevico Navero,41.8618499,-4.1836,ES
Chamoso,42.95,-7.43333,ES
Chapineria,40.3791663,-4.2094523,ES
Chillon,38.7965593,-4.8663254,ES
Chinchilla de Monte-Aragon,38.9199691,-1.7227821,ES
Chozas de Canales,40.0975356,-4.0450607,ES
Cifuentes,40.7836655,-2.6226489,ES
Cillas,40.9420351,-1.8482941,ES
Cobeja,40.0269771,-3.8593928,ES
Cobisa,39.8050189,-4.024826,ES
Cofrentes,39.229485,-1.0616065,ES
Cogollor,40.848176,-2.744075,ES
Coin,36.659484,-4.753782,ES
Coll de Nargo,42.17473,1.31694,ES
Collet,40.2672483,-0.0191018,ES
Colmenar,36.90519,-4.33557,ES
Colunga,43.48531,-5.27009,ES
Colungo,42.172241,0.06487,ES
Comares,36.84929,-4.24664,ES
Comiols,42.025439,1.1009844,ES
Comoxo,42.6785117,-8.8870193,ES
Congostro,42.04538,-7.877,ES
Conil de la Frontera,36.277194,-6.088497,ES
Conso,42.17801,-7.17218,ES
Consuegra,39.4642436,-3.609117,ES
Corbon,42.8263653,-6.5029765,ES
Cordobilla de Lacara,39.1470673,-6.4356937,ES
Coria,39.987879,-6.537718,ES
Corme-Porto,43.26651,-8.96139,ES
Cornellana,43.41384,-6.15914,ES
Corral de Almaguer,39.7607239,-3.1704355,ES
Corral de Calatrava,38.8578812,-4.0810451,ES
Corrales del Vino,41.3578759,-5.7256116,ES
Corral-Rubio,38.8339,-1.46013,ES
Cortes de Baza,37.65514,-2.77166,ES
Cortijo de Arriba,39.316319,-4.06473,ES
Cosio,43.232201,-4.40032,ES
Covanera,42.73429,-3.80184,ES
Cozar,38.658662,-3.0713944,ES
Cretas,40.9280108,0.212649,ES
Criales,42.91867,-3.33011,ES
Cuacos de Yuste,40.1053635,-5.7230388,ES
Cualedro,41.9883948,-7.5954424,ES
Cubells,41.85062,0.959,ES
Cubillas,42.3716728,-5.5085913,ES
Cudillero,43.56217,-6.14589,ES
Cuellar,41.3982563,-4.3111815,ES
Cuerva,39.6642645,-4.211207,ES
Cuesta Blanca,37.6426,-1.09562,ES
Cuesta de la Palma,37.13678,-4.27849,ES
Cuevas Bajas,37.23526,-4.48714,ES
Cuevas del Almanzora,37.29646,-1.88466,ES
Cuevas del Valle,40.2937776,-5.0091451,ES
Cuevas de San Marcos,37.26666,-4.41432,ES
Cuevas Labradas,40.4526149,-1.04963580000003,ES
Culebron,38.4219689,-0.9931214,ES
Cullar,37.58411,-2.57574,ES
Cuntis,42.6348248,-8.5629634,ES
Cures,42.6985714,-8.8900114,ES
Daroca,41.1144048,-1.4144344,ES
Darro,37.34987,-3.29465,ES
Daya Nueva,38.1142353,-0.7598168,ES
Daya Vieja,38.1048,-0.73804,ES
Deba,43.29571,-2.35213,ES
Dehesas de Guadix,37.58876,-3.10318,ES
Destriana,42.32729,-6.09573,ES
Diezma,37.31982,-3.33256,ES
Dobro,42.80737,-3.63318,ES
Docenario,38.6779412,-5.6925356,ES
Dolar,37.1781955,-2.9913808,ES
Doneztebe,43.1328704,-1.67181770000002,ES
Dor,43.1372011,-9.1364419,ES
Dosbarrios,39.8829302,-3.4805705,ES
Durango,43.17124,-2.6338,ES
Durcal,36.9879139,-3.5662605,ES
Ecija,37.542203,-5.082599,ES
El Acebron,39.9089443,-2.9844311,ES
El Almendro,37.50756,-7.27038,ES
El Ballestero,38.8417734,-2.4539035,ES
El Bodon,40.487851,-6.5750022,ES
El Bosque,36.75828,-5.50535,ES
El Burgo de Osma,41.58333,-3.06667,ES
El Caliero,43.4824135,-6.1501701,ES
el Campello,38.42885,-0.39774,ES
El Campillo,37.69454,-6.6298,ES
El Campillo de la Jara,39.5895518,-5.0548839,ES
El Canavate,39.5443264,-2.3036426,ES
El Carpio de Tajo,39.8881804,-4.4569364,ES
El Casar de Escalona,40.0469928,-4.5225009,ES
El Chaparral,38.0090587,-0.6945117,ES
El Cristo del Espiritu Santo,39.196545,-4.033032,ES
El Crucero,43.3435993,-6.3857775,ES
El Cuervo,36.8527976,-6.0385235,ES
El Gastor,36.85478,-5.32334,ES
El Gos,41.8861575,1.1338198,ES
El Grado,42.108885,0.22929,ES
El Granado,37.51976,-7.41605,ES
El Herrumblar,39.40215,-1.6237067,ES
El Hijate,37.3954485,-2.593194,ES
El Hoyo de Pinares,40.5002035,-4.4254637,ES
Eljas,40.21568,-6.8451504,ES
El Madrono,37.654556,-6.439145,ES
El Mallol,42.148911,2.43881,ES
El Margen,37.5234053,-2.2344293,ES
El Membrillo,39.8393607,-4.8255838,ES
El Miracle,41.9145056,1.5249889,ES
El Molar (Madrid),40.73216,-3.57969,ES
El Molinillo (Granada),37.306149,-3.425,ES
El Moncayo,38.0585475,-0.6589685,ES
El Oso,40.8425475,-4.7720852,ES
El Payo,40.2874549,-6.7273229,ES
El Pedernoso,39.483918,-2.744386,ES
El Peral,39.4990328,-1.8970861,ES
El Picazo,39.4475984,-2.0903988,ES
El Pla del Penedes,41.41818,1.70964,ES
el Poble Nou del Delta,40.64444,0.68682,ES
El Pobo,40.5076116,-0.8609602,ES
el Pont de Bar,42.3711,1.60538,ES
el Pont de Suert,42.40815,0.74171,ES
El Portil,37.2149,-7.0743,ES
El Pozuelo,40.61964,-2.27646,ES
El Provencio,39.3769,-2.57491,ES
El Puente del Arzobispo,39.8031606,-5.1720631,ES
El Real de la Jara,37.9487253,-6.1540241,ES
El Real de San Vicente,40.1361432,-4.690278,ES
El Recuenco,40.6151948,-2.3397292,ES
El Robledo,39.218102,-4.28631,ES
El Ronquillo,37.72628,-6.1762,ES
El Salobral,38.8673947,-1.9224343,ES
El Saucejo,37.07237,-5.09818,ES
El Sotillo,39.15728,-4.01786,ES
El Temple,41.97522,-0.75123,ES
El Toboso,39.518398,-2.99825,ES
El Torbiscal,37.084167,-5.856944,ES
El Torno,39.2556174,-4.2572986,ES
El Trincheto,39.214319,-4.1724107,ES
El Turro,37.13358,-3.9411,ES
El Vellon,40.767054,-3.582015,ES
El Verger,38.8453805,0.0104926,ES
El Xinorlet,38.4166394,-0.961758,ES
Embid,40.9725306,-1.7113107,ES
Encinasola,38.1381825,-6.8712888,ES
Encinas Reales,37.27419,-4.48828,ES
Encinedo,42.27049,-6.59368,ES
Ermita Nueva,37.404629,-3.8711,ES
Ermua,43.18333,-2.5,ES
Escalo,42.55104,1.15468,ES
Escalona del Alberche,40.1728631,-4.4066478,ES
Esco,42.61858,-1.05718,ES
Escucha,40.7928063,-0.811547000000019,ES
Escurial,39.1684378,-5.8841948,ES
Esgos,42.3232708,-7.6976016,ES
Esparragosa de la Serena,38.651,-5.60657,ES
Espiel,38.191405,-5.019639,ES
Espinal,42.9787204,-1.367257,ES
Espinosa,42.8722222,-3.8625,ES
Espinoso del Rey,39.6581161,-4.7802273,ES
Esplegares,40.8573839,-2.3702563,ES
Estacion de Chinchilla,38.9059533,-1.6925069,ES
Estadilla,42.046758,0.25314,ES
Estella,42.6720856,-2.0324524,ES
Estiche,41.835615,0.079155,ES
Etxalar,43.233817,-1.63782190000006,ES
Fabrica de Cemento,36.7133874,-4.3252658,ES
Facinas,36.14411,-5.70018,ES
Fafian,42.65455,-7.9137,ES
Falces,42.38966,-1.79321,ES
Faramontaos,42.0078473,-7.6581478,ES
Farga de Moles,42.43144,1.46652,ES
Feces de Abaixo,41.8133,-7.42313,ES
Felechosa,43.1039,-5.50831,ES
Feria,38.5125088,-6.5636594,ES
Fernan Caballero,39.1233286,-3.9018185,ES
Fernan-Nunez,37.668378,-4.718439,ES
Ferreras,42.63968,-5.95036,ES
Fiestras,42.0004666,-7.6940636,ES
Fines,37.36074,-2.2581,ES
Flariz,41.9284899,-7.55837,ES
Fompedraza,41.53468,-4.1468,ES
Fontanosas,38.7643083,-4.5456634,ES
Font-rubi,41.4305653,1.5882855,ES
Fonz,42.00467,0.23788,ES
Foradada,41.8768861,1.0129973,ES
Forcarei,42.6003223,-8.3384902,ES
Formentera del Segura,38.086552,-0.74461,ES
Fortuna,38.1814,-1.1259,ES
Fraga,41.52294,0.34894,ES
Frailes,37.48617,-3.83743,ES
Freila,37.5299,-2.90828,ES
Fresneda,42.3148134,-3.1359362,ES
Fresno de la Fuente,41.39243,-3.64491,ES
Fresno de la Vega,42.34545,-5.53587,ES
Friol,43.0319965,-7.795721,ES
Fuencaliente,38.4048879,-4.3038709,ES
Fuenlabrada de los Montes,39.1312762,-4.9356007,ES
Fuenllana,38.7557674,-2.9588101,ES
Fuensanta (Granada),37.1803984,-3.9025909,ES
Fuente-Alamo,38.6927241,-1.4325968,ES
Fuentealbilla,39.2673268,-1.55104,ES
Fuente de Cantos,38.25,-6.3,ES
Fuente del Maestre,38.5267275,-6.4490114,ES
Fuente de Pedro Naharro,39.9230123,-3.0113166,ES
Fuente el Fresno,39.227199,-3.7752572,ES
Fuente-Higuera,38.4958163,-2.2444666,ES
Fuentelespino de Haro,39.6889498,-2.6691945,ES
Fuentelespino de Moya,39.91927,-1.4703599,ES
Fuente Obejuna,38.26667,-5.41667,ES
Fuentes de la Alcarria,40.7521475,-2.9466294,ES
Gabaldon,39.6267996,-1.9405812,ES
Gabasa,42.006741,0.41534,ES
Galera,37.74262,-2.55175,ES
Galisteo,39.9754414,-6.2674687,ES
Gallegos de Hornija,41.6098,-5.09768,ES
Gamonal,39.9620246,-4.9575388,ES
Gandesa,41.05375,0.4385,ES
Garaballa,39.8158289,-1.3772462,ES
Garcillan,40.9859485,-4.2634375,ES
Garciotum,40.0989922,-4.6469723,ES
Gargaligas,39.0527721,-5.6523679,ES
Gargallo,40.8349859,-0.582831700000042,ES
Gargoles de Abajo,40.7323365,-2.6257505,ES
Gargoles de Arriba,40.7498634,-2.6344361,ES
Garrucha,37.18141,-1.82252,ES
Garvin,39.71978,-5.34567,ES
Gavilanes,40.27791,-4.85321,ES
Genalguacil,36.545667,-5.23547719999999,ES
Genave,38.42776,-2.733822,ES
Geria,41.57868,-4.87663,ES
Gerri,42.32369,1.06727,ES
Golosalvo,39.2393498,-1.6357282,ES
Gorriti,43.049672,-1.95536630000004,ES
Gosol,42.23697,1.6601,ES
Gradefes,42.623871,-5.22729,ES
Graja de Campalbo,39.8983552,-1.2710901,ES
Graja de Iniesta,39.5169542,-1.6689679,ES
Granatula De Calatrava,38.796581,-3.74176,ES
Grandas de Salime,43.2184249,-6.87579690000007,ES
Granja,38.312865,-5.593538,ES
Granja de Moreruela,41.8100169,-5.7391973,ES
Grixoa,42.214275,-7.1620043,ES
Guadahortuna,37.55711,-3.39859,ES
Guadalmesi,36.043152,-5.52071,ES
Guadalupe,39.4521782,-5.330019,ES
Guadamur,39.81104,-4.14756,ES
Guajar Alto,36.85434,-3.625,ES
Guajar-Faraguit,36.8416667,-3.5838889,ES
Guajar Fondon,36.83535,-3.57908,ES
Guardamar,38.0851461,-0.6512823,ES
Guardiola de Bergueda,42.2349,1.87716,ES
Guardiola de Font-Rubi,41.41353,1.65079,ES
Guarroman,38.1837566,-3.6864121,ES
Guazamara,37.35,-1.78333,ES
Guijo de Coria,40.0999882,-6.4643303,ES
Guijuelo,40.55757,-5.67067,ES
Guingueta,42.59433,1.13307,ES
Guissona,41.7812212,1.2848302,ES
Gumiel de Hizan,41.77303,-3.68755,ES
Gumiel del Mercado,41.7554995,-3.80245339999999,ES
Guntin,42.8860759,-7.7005718,ES
Gurrea De Gallego,42.047748,-0.776465,ES
Hacinas,41.985143,-3.287093,ES
Haza,41.62122,-3.83029,ES
Helechosa de los Montes,39.311321,-4.9092573,ES
Henarejos,39.8655547,-1.4861285,ES
Herencia,39.3682936,-3.356525,ES
Hermedes de Cerrato,41.8201793,-4.1760074,ES
Hernansancho,40.865499,-4.7449,ES
Hernan-Valle,37.37358,-3.06384,ES
Herramelluri,42.5033423,-3.0194477,ES
Herrera del Duque,39.1689385,-5.0513889,ES
Herreria,40.8884205,-1.9606346,ES
Herreruela,39.4614408,-6.9064916,ES
Higuera,37.837897,-6.447126,ES
Higuera de la Serena,38.64616,-5.74129,ES
Higuera de Llerena,38.3767456,-5.9995876,ES
Higuera de Vargas,38.4443469,-6.9732612,ES
Higueruela,38.962551,-1.4431795,ES
Hinestrosa,42.2740129,-4.1597401,ES
Hinojares,37.71586,-2.99769,ES
Hinojos,37.29173,-6.37872,ES
Hinojosa de San Vicente,40.1049062,-4.720548,ES
Hiriberri,42.9460581,-1.23015970000006,ES
Honrubia,39.6098179,-2.281967,ES
Honrubia de la Cuesta,41.5101853,-3.7044858,ES
Hontanares,40.1426053,-4.9812016,ES
Hontecillas,39.69052,-2.18727,ES
Horcadas,42.941891,-5.04492,ES
Horcajada de la Torre,40.039581,-2.56855,ES
Horcajo de los Montes,39.3278354,-4.6489096,ES
Horcajo de Santiago,39.8437122,-2.9988098,ES
Hormigos,40.0971814,-4.4488338,ES
Hornachos,38.5522584,-6.0692432,ES
Hornillos de Cerrato,41.9854,-4.27196,ES
Horta de Sant Joan,40.9538408,0.315440999999964,ES
Hortichuelas,36.8744444,-2.0286111,ES
Hospital,42.70497,-7.10053,ES
Hostal De Ispies,42.435902,-0.39882,ES
Hoya-Gonzalo,38.9210972,-1.5817945,ES
Hoyos,40.1720606,-6.72063460000004,ES
Huelma,37.64784,-3.45985,ES
Huercal Overa,37.38333,-1.95,ES
Huergas,42.9561436,-6.093407,ES
Huerguina,40.0403868,-1.6087757,ES
Huerta,39.861309,-3.61568,ES
Huerta de Valdecarabanos,39.862893,-3.6122825,ES
Huerta de Vero,42.114208,0.01601,ES
Huertahernando,40.8242978,-2.2870487,ES
Huerto,41.93128,-0.16684,ES
Huescar,37.8071096,-2.5430411,ES
Huetor - Santillan,37.2228363,-3.5150142,ES
Huetor Tajar,37.1972428,-4.0481376,ES
Ibi,38.618783,-0.574164,ES
Idocin,42.68882,-1.47291,ES
Igantzi,43.2256432,-1.70097829999997,ES
Iguena,42.7279655,-6.2767657,ES
Imon,41.1611388,-2.7336126,ES
Incinillas,42.893108,-3.59314,ES
Iniesta,39.4406124,-1.7432118,ES
Instincion,36.99252,-2.658737,ES
Isaba,42.8606803,-0.9241534,ES
Islantilla,37.2064973,-7.2261857,ES
Ituero y Lama,40.8004422,-4.378957,ES
Iurreta,43.1769783,-2.633813,ES
Izagre,42.2241,-5.25727,ES
Izbor,36.895,-3.5266667,ES
Iznajar,37.2571916,-4.3070793,ES
Izurtza,43.1472839,-2.6443644,ES
Janovas,42.465172,-0.00011,ES
Jarafuel,39.1399502,-1.0741175,ES
Jaraicejo,39.703995,-5.841865,ES
Jaraiz de la Vera,40.054485,-5.757885,ES
Jarandilla de la Vera,40.13107,-5.66295,ES
Javita,43.2573127,-6.4719479,ES
Jedula,36.723889,-5.93000000000006,ES
Jerez del Marquesado,37.1843404,-3.1591421,ES
Jerez de los Caballeros,38.31667,-6.76667,ES
Jodar,37.840679,-3.350359,ES
Jorba,41.6009267,1.5463583,ES
